/Users/absera/Capstone/swarm-robotics/.venv/lib/python3.13/site-packages/pygame/pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
2026-04-23 09:37:29,490 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 494) with newer message from robot 5 (tick 495)
2026-04-23 09:37:29,490 [INFO] __main__: robot 5 sent message to robot 1 at tick 495
2026-04-23 09:37:29,514 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 495) with newer message from robot 1 (tick 496)
2026-04-23 09:37:29,514 [INFO] __main__: robot 1 sent message to robot 5 at tick 496
2026-04-23 09:37:29,515 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 495) with newer message from robot 5 (tick 496)
2026-04-23 09:37:29,515 [INFO] __main__: robot 5 sent message to robot 1 at tick 496
2026-04-23 09:37:29,539 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 496) with newer message from robot 1 (tick 497)
2026-04-23 09:37:29,540 [INFO] __main__: robot 1 sent message to robot 5 at tick 497
2026-04-23 09:37:29,540 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 496) with newer message from robot 5 (tick 497)
2026-04-23 09:37:29,540 [INFO] __main__: robot 5 sent message to robot 1 at tick 497
2026-04-23 09:37:29,561 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 497) with newer message from robot 1 (tick 498)
2026-04-23 09:37:29,561 [INFO] __main__: robot 1 sent message to robot 5 at tick 498
2026-04-23 09:37:29,562 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 497) with newer message from robot 5 (tick 498)
2026-04-23 09:37:29,563 [INFO] __main__: robot 5 sent message to robot 1 at tick 498
2026-04-23 09:37:29,583 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 498) with newer message from robot 1 (tick 499)
2026-04-23 09:37:29,583 [INFO] __main__: robot 1 sent message to robot 5 at tick 499
2026-04-23 09:37:29,584 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 498) with newer message from robot 5 (tick 499)
2026-04-23 09:37:29,584 [INFO] __main__: robot 5 sent message to robot 1 at tick 499
2026-04-23 09:37:29,608 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 499) with newer message from robot 1 (tick 500)
2026-04-23 09:37:29,608 [INFO] __main__: robot 1 sent message to robot 5 at tick 500
2026-04-23 09:37:29,608 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 499) with newer message from robot 5 (tick 500)
2026-04-23 09:37:29,608 [INFO] __main__: robot 5 sent message to robot 1 at tick 500
2026-04-23 09:37:29,635 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 500) with newer message from robot 1 (tick 501)
2026-04-23 09:37:29,635 [INFO] __main__: robot 1 sent message to robot 5 at tick 501
2026-04-23 09:37:29,636 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 500) with newer message from robot 5 (tick 501)
2026-04-23 09:37:29,636 [INFO] __main__: robot 5 sent message to robot 1 at tick 501
2026-04-23 09:37:29,653 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 501) with newer message from robot 1 (tick 502)
2026-04-23 09:37:29,654 [INFO] __main__: robot 1 sent message to robot 5 at tick 502
2026-04-23 09:37:29,654 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 501) with newer message from robot 5 (tick 502)
2026-04-23 09:37:29,654 [INFO] __main__: robot 5 sent message to robot 1 at tick 502
2026-04-23 09:37:29,675 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 502) with newer message from robot 1 (tick 503)
2026-04-23 09:37:29,676 [INFO] __main__: robot 1 sent message to robot 5 at tick 503
2026-04-23 09:37:29,677 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 502) with newer message from robot 5 (tick 503)
2026-04-23 09:37:29,677 [INFO] __main__: robot 5 sent message to robot 1 at tick 503
2026-04-23 09:37:29,703 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 503) with newer message from robot 1 (tick 504)
2026-04-23 09:37:29,704 [INFO] __main__: robot 1 sent message to robot 5 at tick 504
2026-04-23 09:37:29,705 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 503) with newer message from robot 5 (tick 504)
2026-04-23 09:37:29,705 [INFO] __main__: robot 5 sent message to robot 1 at tick 504
2026-04-23 09:37:29,728 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 504) with newer message from robot 1 (tick 505)
2026-04-23 09:37:29,728 [INFO] __main__: robot 1 sent message to robot 5 at tick 505
2026-04-23 09:37:29,728 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 504) with newer message from robot 5 (tick 505)
2026-04-23 09:37:29,728 [INFO] __main__: robot 5 sent message to robot 1 at tick 505
2026-04-23 09:37:29,752 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 505) with newer message from robot 1 (tick 506)
2026-04-23 09:37:29,753 [INFO] __main__: robot 1 sent message to robot 5 at tick 506
2026-04-23 09:37:29,753 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 505) with newer message from robot 5 (tick 506)
2026-04-23 09:37:29,753 [INFO] __main__: robot 5 sent message to robot 1 at tick 506
2026-04-23 09:37:29,774 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 506) with newer message from robot 1 (tick 507)
2026-04-23 09:37:29,774 [INFO] __main__: robot 1 sent message to robot 5 at tick 507
2026-04-23 09:37:29,774 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 506) with newer message from robot 5 (tick 507)
2026-04-23 09:37:29,774 [INFO] __main__: robot 5 sent message to robot 1 at tick 507
2026-04-23 09:37:29,796 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 507) with newer message from robot 1 (tick 508)
2026-04-23 09:37:29,797 [INFO] __main__: robot 1 sent message to robot 5 at tick 508
2026-04-23 09:37:29,797 [INFO] llm.llm_api_gemini: api request completed: id=5_inbox type=inbox latency_ms=676 chars=67
2026-04-23 09:37:29,798 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 507) with newer message from robot 5 (tick 508)
## Tasks left:  2026-04-23 09:37:29,798 [INFO] __main__: robot 5 sent message to robot 1 at tick 508
0
2026-04-23 09:37:29,800 [INFO] __main__: robot 5 recieved inbox synthesis results.
2026-04-23 09:37:29,819 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 508) with newer message from robot 1 (tick 509)
2026-04-23 09:37:29,819 [INFO] __main__: robot 1 sent message to robot 5 at tick 509
2026-04-23 09:37:29,820 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 508) with newer message from robot 5 (tick 509)
2026-04-23 09:37:29,820 [INFO] __main__: robot 5 sent message to robot 1 at tick 509
2026-04-23 09:37:29,820 [INFO] __main__: robot 5 skipped inbox merge (epoch budget reached: 1, policy=drop).
2026-04-23 09:37:29,834 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 509) with newer message from robot 1 (tick 510)
2026-04-23 09:37:29,834 [INFO] __main__: robot 1 sent message to robot 5 at tick 510
2026-04-23 09:37:29,835 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 509) with newer message from robot 5 (tick 510)
2026-04-23 09:37:29,835 [INFO] __main__: robot 5 sent message to robot 1 at tick 510
2026-04-23 09:37:29,835 [INFO] __main__: robot 5 skipped inbox merge (epoch budget reached: 1, policy=drop).
2026-04-23 09:37:29,862 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 510) with newer message from robot 1 (tick 511)
2026-04-23 09:37:29,862 [INFO] __main__: robot 1 sent message to robot 5 at tick 511
2026-04-23 09:37:29,862 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 510) with newer message from robot 5 (tick 511)
2026-04-23 09:37:29,862 [INFO] __main__: robot 5 sent message to robot 1 at tick 511
2026-04-23 09:37:29,862 [INFO] __main__: robot 5 skipped inbox merge (epoch budget reached: 1, policy=drop).
2026-04-23 09:37:29,884 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 511) with newer message from robot 1 (tick 512)
2026-04-23 09:37:29,885 [INFO] __main__: robot 1 sent message to robot 5 at tick 512
2026-04-23 09:37:29,885 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 511) with newer message from robot 5 (tick 512)
2026-04-23 09:37:29,885 [INFO] __main__: robot 5 sent message to robot 1 at tick 512
2026-04-23 09:37:29,885 [INFO] __main__: robot 5 skipped inbox merge (epoch budget reached: 1, policy=drop).
2026-04-23 09:37:29,902 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 512) with newer message from robot 1 (tick 513)
2026-04-23 09:37:29,902 [INFO] __main__: robot 1 sent message to robot 5 at tick 513
2026-04-23 09:37:29,904 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 512) with newer message from robot 5 (tick 513)
2026-04-23 09:37:29,904 [INFO] __main__: robot 5 sent message to robot 1 at tick 513
2026-04-23 09:37:29,904 [INFO] __main__: robot 5 skipped inbox merge (epoch budget reached: 1, policy=drop).
2026-04-23 09:37:29,924 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 513) with newer message from robot 1 (tick 514)
2026-04-23 09:37:29,924 [INFO] __main__: robot 1 sent message to robot 5 at tick 514
2026-04-23 09:37:29,925 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 513) with newer message from robot 5 (tick 514)
2026-04-23 09:37:29,925 [INFO] __main__: robot 5 sent message to robot 1 at tick 514
2026-04-23 09:37:29,925 [INFO] __main__: robot 5 skipped inbox merge (epoch budget reached: 1, policy=drop).
2026-04-23 09:37:29,939 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 514) with newer message from robot 1 (tick 515)
2026-04-23 09:37:29,939 [INFO] __main__: robot 1 sent message to robot 5 at tick 515
2026-04-23 09:37:29,940 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 514) with newer message from robot 5 (tick 515)
2026-04-23 09:37:29,940 [INFO] __main__: robot 5 sent message to robot 1 at tick 515
2026-04-23 09:37:29,940 [INFO] __main__: robot 5 skipped inbox merge (epoch budget reached: 1, policy=drop).
2026-04-23 09:37:29,956 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 515) with newer message from robot 1 (tick 516)
2026-04-23 09:37:29,956 [INFO] __main__: robot 1 sent message to robot 5 at tick 516
2026-04-23 09:37:29,957 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 515) with newer message from robot 5 (tick 516)
2026-04-23 09:37:29,957 [INFO] __main__: robot 5 sent message to robot 1 at tick 516
2026-04-23 09:37:29,957 [INFO] __main__: robot 5 skipped inbox merge (epoch budget reached: 1, policy=drop).
2026-04-23 09:37:29,976 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 516) with newer message from robot 1 (tick 517)
2026-04-23 09:37:29,976 [INFO] __main__: robot 1 sent message to robot 5 at tick 517
2026-04-23 09:37:29,976 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 516) with newer message from robot 5 (tick 517)
2026-04-23 09:37:29,976 [INFO] __main__: robot 5 sent message to robot 1 at tick 517
2026-04-23 09:37:29,976 [INFO] __main__: robot 5 skipped inbox merge (epoch budget reached: 1, policy=drop).
2026-04-23 09:37:29,993 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 517) with newer message from robot 1 (tick 518)
2026-04-23 09:37:29,993 [INFO] __main__: robot 1 sent message to robot 5 at tick 518
2026-04-23 09:37:29,993 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 517) with newer message from robot 5 (tick 518)
2026-04-23 09:37:29,993 [INFO] __main__: robot 5 sent message to robot 1 at tick 518
2026-04-23 09:37:29,993 [INFO] __main__: robot 5 skipped inbox merge (epoch budget reached: 1, policy=drop).
2026-04-23 09:37:30,011 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 518) with newer message from robot 1 (tick 519)
2026-04-23 09:37:30,011 [INFO] __main__: robot 1 sent message to robot 5 at tick 519
2026-04-23 09:37:30,011 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 518) with newer message from robot 5 (tick 519)
2026-04-23 09:37:30,011 [INFO] __main__: robot 5 sent message to robot 1 at tick 519
2026-04-23 09:37:30,011 [INFO] __main__: robot 5 skipped inbox merge (epoch budget reached: 1, policy=drop).
2026-04-23 09:37:30,027 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 519) with newer message from robot 1 (tick 520)
2026-04-23 09:37:30,027 [INFO] __main__: robot 1 sent message to robot 5 at tick 520
2026-04-23 09:37:30,027 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 519) with newer message from robot 5 (tick 520)
2026-04-23 09:37:30,027 [INFO] __main__: robot 5 sent message to robot 1 at tick 520
2026-04-23 09:37:30,027 [INFO] __main__: robot 5 skipped inbox merge (epoch budget reached: 1, policy=drop).
2026-04-23 09:37:30,044 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 520) with newer message from robot 1 (tick 521)
2026-04-23 09:37:30,045 [INFO] __main__: robot 1 sent message to robot 5 at tick 521
2026-04-23 09:37:30,045 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 520) with newer message from robot 5 (tick 521)
2026-04-23 09:37:30,045 [INFO] __main__: robot 5 sent message to robot 1 at tick 521
2026-04-23 09:37:30,045 [INFO] __main__: robot 5 skipped inbox merge (epoch budget reached: 1, policy=drop).
2026-04-23 09:37:30,060 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 521) with newer message from robot 1 (tick 522)
2026-04-23 09:37:30,060 [INFO] __main__: robot 1 sent message to robot 5 at tick 522
2026-04-23 09:37:30,060 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 521) with newer message from robot 5 (tick 522)
2026-04-23 09:37:30,060 [INFO] __main__: robot 5 sent message to robot 1 at tick 522
2026-04-23 09:37:30,060 [INFO] __main__: robot 5 skipped inbox merge (epoch budget reached: 1, policy=drop).
2026-04-23 09:37:30,075 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 522) with newer message from robot 1 (tick 523)
2026-04-23 09:37:30,075 [INFO] __main__: robot 1 sent message to robot 5 at tick 523
2026-04-23 09:37:30,075 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 522) with newer message from robot 5 (tick 523)
2026-04-23 09:37:30,075 [INFO] __main__: robot 5 sent message to robot 1 at tick 523
2026-04-23 09:37:30,075 [INFO] __main__: robot 5 skipped inbox merge (epoch budget reached: 1, policy=drop).
2026-04-23 09:37:30,095 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 523) with newer message from robot 1 (tick 524)
2026-04-23 09:37:30,095 [INFO] __main__: robot 1 sent message to robot 5 at tick 524
2026-04-23 09:37:30,096 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 523) with newer message from robot 5 (tick 524)
2026-04-23 09:37:30,096 [INFO] __main__: robot 5 sent message to robot 1 at tick 524
2026-04-23 09:37:30,096 [INFO] __main__: robot 5 skipped inbox merge (epoch budget reached: 1, policy=drop).
2026-04-23 09:37:30,109 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 524) with newer message from robot 1 (tick 525)
2026-04-23 09:37:30,109 [INFO] __main__: robot 1 sent message to robot 5 at tick 525
2026-04-23 09:37:30,109 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 524) with newer message from robot 5 (tick 525)
2026-04-23 09:37:30,109 [INFO] __main__: robot 5 sent message to robot 1 at tick 525
2026-04-23 09:37:30,109 [INFO] __main__: robot 5 skipped inbox merge (epoch budget reached: 1, policy=drop).
2026-04-23 09:37:30,128 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 525) with newer message from robot 1 (tick 526)
2026-04-23 09:37:30,128 [INFO] __main__: robot 1 sent message to robot 5 at tick 526
2026-04-23 09:37:30,129 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 525) with newer message from robot 5 (tick 526)
2026-04-23 09:37:30,129 [INFO] __main__: robot 5 sent message to robot 1 at tick 526
2026-04-23 09:37:30,129 [INFO] __main__: robot 5 skipped inbox merge (epoch budget reached: 1, policy=drop).
2026-04-23 09:37:30,145 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 526) with newer message from robot 1 (tick 527)
2026-04-23 09:37:30,145 [INFO] __main__: robot 1 sent message to robot 5 at tick 527
2026-04-23 09:37:30,146 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 526) with newer message from robot 5 (tick 527)
2026-04-23 09:37:30,146 [INFO] __main__: robot 5 sent message to robot 1 at tick 527
2026-04-23 09:37:30,146 [INFO] __main__: robot 5 skipped inbox merge (epoch budget reached: 1, policy=drop).
2026-04-23 09:37:30,160 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 527) with newer message from robot 1 (tick 528)
2026-04-23 09:37:30,160 [INFO] __main__: robot 1 sent message to robot 5 at tick 528
2026-04-23 09:37:30,161 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 527) with newer message from robot 5 (tick 528)
2026-04-23 09:37:30,161 [INFO] __main__: robot 5 sent message to robot 1 at tick 528
2026-04-23 09:37:30,161 [INFO] __main__: robot 5 skipped inbox merge (epoch budget reached: 1, policy=drop).
2026-04-23 09:37:30,180 [INFO] __main__: robot 5 replaced pending message from robot 1 (tick 528) with newer message from robot 1 (tick 529)
2026-04-23 09:37:30,180 [INFO] __main__: robot 1 sent message to robot 5 at tick 529
2026-04-23 09:37:30,180 [INFO] __main__: robot 1 replaced pending message from robot 5 (tick 528) with newer message from robot 5 (tick 529)
2026-04-23 09:37:30,180 [INFO] __main__: robot 5 sent message to robot 1 at tick 529
